Balance,Balance_Behavior,One_off_ratio,Installment_ratio,Cash_behavior,Full_payment_rate,Tenure,K_Cluster,Anomaly_IsoForest
3553.326258,0.7105231469706059,0.20673971469919372,0.7916699798031203,5.451198243102974,0.0,8,0,-1
161.926545,0.011565355688879366,0.9993001266770715,0.0,0.0,0.0,6,1,-1
20.12252,0.00804578968412635,0.0,0.9953231690206716,0.0,1.0,6,2,-1
385.845093,0.15427632666933228,0.0,0.0,2397.763368,0.0,8,0,-1
324.479364,0.12973984966013594,0.0,0.0,1156.870667,0.0,6,0,-1
1174.249291,0.5868312298850575,0.9957363349535261,0.0,8.908142763263646,0.0,6,1,-1
991.11995,0.6603064290473019,0.0,0.0,6.518653422002034,0.0,6,0,-1
1299.027426,0.8654413231179214,0.10134480169294832,0.8972899174005051,1.228737489449783,0.166667,7,0,-1
636.560481,0.42409092671552295,0.8912499386563283,0.1038425676007263,14.806196207421166,0.0,6,1,-1
174.909754,0.11652881678880746,0.0,0.0,3.236019740919713,0.0,6,0,-1
403.311321,0.10080262959260186,0.9952153110047847,0.0,10.807777956561397,0.0,7,1,-1
15.410246,0.003851598600349913,0.9807766243752403,0.0,0.0,0.0,7,1,-1
777.210275,0.7764338411588412,0.0,0.9983961764847397,1.268929746248358,0.0,7,0,-1
150.897044,0.060334683726509394,0.0,0.0,900.772781,0.0,12,0,-1
192.25979,0.160083089092423,0.9885097092956452,0.0,997.125484,0.0,12,0,-1
880.18183,0.4398709795102449,0.0,0.9831649831649831,1.4394563803457652,0.0,7,0,-1
215.295527,0.21508044655344655,0.43331166774994584,0.5650217489125543,0.0,0.428571,9,2,-1
91.669248,0.036653037984806076,0.0,0.9986461788397752,0.0,1.0,6,2,-1
123.822604,0.06188036181909046,0.0,0.0,1625.784248,0.0,8,0,-1
726.323657,0.725598058941059,0.0,0.995696148052507,3.719452490372237,0.0,7,0,-1
2.433343,0.004856972055888223,0.0,0.0,38.606307,0.0,6,0,-1
1455.213589,0.3637124691327168,0.0,0.0,21.473135994180055,0.0,6,0,-1
0.021102,5.27418145463634e-06,0.0,0.0,24.495710266159634,0.0,8,2,-1
796.558943,0.7957631798201799,0.0,0.9981211483541259,1.2948849159693807,0.0,6,0,-1
854.56751,0.5693321185876082,0.889396074586933,0.10958274615526009,0.3794043286714448,0.2,8,1,-1
1594.994317,0.6377426297481007,0.8517964071856288,0.1467065868263473,7.530231201097091,0.0,8,1,-1
19.125876,0.015924959200666115,0.6211803799754387,0.37520768619518885,366.686248,0.0,12,0,-1
460.081479,0.45962185714285714,0.0,0.9984627209838586,1.2678519489068032,0.25,6,0,-1
417.444057,0.3475803971690258,0.0,0.0,24.957127024655087,0.0,6,0,-1
4696.525962,0.5869923712035995,0.7186162919399336,0.2797317165843424,7.6015522800484625,0.0,8,0,-1
130.041299,0.12991138761238763,0.0,0.9982826131757917,0.6854476119932166,0.5,8,2,-1
1283.337407,1.0685573746877601,0.16767473446614747,0.8313481400416255,1.3656092792625205,0.0,8,0,-1
1.307969,0.0010890666111573687,0.0,0.0,0.23942022259925605,1.0,12,2,-1
942.329974,0.7846211273938385,0.9977827050997783,0.0,2.562472161950746,0.0,6,1,-1
7.367128,0.0024548910363212263,0.9979197437124254,0.0,0.08001379181416628,1.0,9,2,-1
0.006651,5.537885095753539e-06,0.0,0.0,27.037600774602577,0.0,7,2,-1
543.219992,0.18101299300233256,0.0,0.0,3.666493566500277,0.25,6,0,-1
2069.451252,0.6895872215928024,0.0,0.0,14.235666779181186,0.0,6,0,-1
327.508171,0.16367224937531236,0.5726071941517259,0.426989365307341,0.0,0.833333,8,2,-1
1016.826034,0.677432401065956,0.0,0.0,9.690726286499439,0.0,6,0,-1
2486.283073,0.6214154143964009,0.0,0.0,10.222236871604201,0.0,6,0,-1
10.268192,0.020495393213572854,0.0,0.0,0.2318589952438019,1.0,12,2,-1
0.422555,0.00016895441823270693,0.0,0.0,0.11748000414157851,0.0,8,2,-1
165.240633,0.11008703064623584,0.0,0.0,1088.751325,0.0,12,0,-1
207.561471,0.2073541168831169,0.0,0.9836065573770492,4.2837539015390265,0.0,6,0,-1
51.071594,0.10193930938123752,0.0,0.0,343.20594218461326,0.0,9,0,-1
851.249818,0.7087841948376353,0.9995002498750625,0.0,1.817715287836238,0.285714,7,1,-1
1367.703777,0.9111950546302464,0.0,0.9935064935064936,1487.406583,0.0,11,0,-1
2856.473263,0.9518404741752748,0.9991673605328892,0.0,1710.323236,0.0,11,0,-1
0.979061,0.001954213572854291,0.0,0.0,0.2503745379202365,1.0,12,2,-1
69.39915,0.13852125748502994,0.9973045822102425,0.0,0.49456951184070047,0.5,7,1,-1
1176.365274,0.4899480524781341,0.5478758529605987,0.450551869438068,3.5169610322360354,0.0,6,0,-1
0.275257,0.00022918984179850122,0.0,0.0,0.28658257883885524,1.0,10,2,-1
97.707192,0.09760958241758243,0.0,0.9984265596727244,0.0,1.0,6,2,-1
677.466332,0.6767895424575424,0.0,0.9964825888146325,668.675103,0.0,10,0,-1
8.54964,0.007118767693588676,0.0,0.0,0.37526032338220644,0.5,10,2,-1
873.090183,0.436326928035982,0.9836065573770492,0.0,1.791360577842959,0.333333,8,1,-1
16.341186,0.01632486113886114,0.0,0.9952047568811738,0.0,0.2,6,2,-1
72.881984,0.04855561892071952,0.7027476213710661,0.2957276164918272,0.0,0.714286,9,2,-1
0.271854,0.00022635636969192338,0.0,0.0,0.3336763436832744,1.0,6,2,-1
1868.576501,0.6226512832389204,0.9674970485825725,0.03175575713196946,0.9677301209336919,0.0,6,1,-1
272.624436,0.2723520839160839,0.25488069414316705,0.7445770065075922,0.0,0.4,9,2,-1
2677.842539,0.8923167407530824,0.993368700265252,0.0,2838.173232,0.0,7,0,-1
150.56051,0.1253626228143214,0.9972924676449884,0.0,0.0,0.0,6,1,-1
687.004441,0.3433305552223888,0.0,0.9960474308300395,3.994118887904523,0.285714,9,0,-1
3.833185,0.007651067864271457,0.9782608695652174,0.0,0.0,0.0,8,1,-1
49.906438,0.09961364870259481,0.0,0.0,0.6588736475987567,0.25,8,2,-1
227.220411,0.2269934175824176,0.20779202074031403,0.7914878294685295,0.08835675476222801,0.142857,8,2,-1
2330.222764,0.23299897650234977,0.0,0.9992429977289932,1.8295625529921011,0.2,7,0,-1
1382.936306,0.34564766458385404,0.0,0.9970326409495549,5.506726478898646,0.6,8,0,-1
28.853384,0.05759158483033932,0.2375767174816868,0.7584636705602851,0.0,0.666667,8,2,-1
100.427621,0.1003272937062937,0.0,0.9987409981366773,0.0,1.0,8,2,-1
686.623746,0.6859378081918082,0.35207107582524044,0.6455660310484157,1.7466523818751563,0.0,6,0,-1
2150.940844,0.860032324670132,0.0,0.9990964454162676,3.5108066661872144,0.0,7,0,-1
23.116625,0.04614096806387225,0.0,0.0,1.570190320287609,0.0,8,2,-1
931.907808,0.9309768311688312,0.0,0.9991252012037232,1.1622491822666856,0.0,7,0,-1
5.911397,0.011799195608782434,0.0,0.0,0.5909882996963106,0.5,6,2,-1
28.719231,0.019133398401065958,0.3866279069767442,0.6075581395348837,0.0,0.5,7,2,-1
204.440114,0.20423587812187813,0.43803944946994633,0.559368601124906,0.0,0.0,7,1,-1
10.665069,0.010654414585414586,0.0,0.9884911957647601,0.0,0.666667,7,2,-1
406.590227,0.2031935167416292,0.658491002910823,0.34068205874569996,0.43760747317291976,0.0,6,1,-1
85.936062,0.0858502117882118,0.0,0.997971725858467,0.0,1.0,7,2,-1
17.657534,0.017639894105894106,0.0,0.9944827586206897,0.0,0.666667,7,2,-1
2.303628,0.004598059880239521,0.0,0.0,0.2744551689794629,0.0,7,2,-1
367.263145,0.36689624875124877,0.0,0.99644128113879,3.8767397794765897,0.0,7,0,-1
41.781274,0.027835625582944706,0.2363658746768435,0.7574787640034469,0.0,0.2,7,2,-1
1117.594403,0.5585179425287357,0.0,0.9965825985920306,21.27442862105823,0.0,7,0,-1
328.686581,0.2736774196502914,0.9219133977733298,0.07773044896679938,0.0,0.25,7,1,-1
379.288635,0.7570631437125749,0.09074410163339383,0.9074410163339383,0.7617838702112963,0.0,7,0,-1
4.817213,0.009615195608782434,0.0,0.0,0.7426521184583352,0.0,7,2,-1
466.723482,0.31094169353764156,0.5252106600858459,0.4737347212115459,0.0,0.0,6,1,-1
43.960637,0.04391672027972028,0.0,0.9982807530301728,0.0,0.833333,7,2,-1
32.669762,0.03263712487512487,0.0,0.9970674486803519,0.0,1.0,7,2,-1
134.42288,0.1342885914085914,0.0,0.9877600979192166,7.042845093207838,0.4,7,2,-1
2.559461,0.0017051705529646903,0.0,0.9914602903501281,0.0,0.5,7,2,-1
21.357267,0.021335931068931068,0.0,0.995324262402394,0.0,1.0,7,2,-1
376.547421,0.37617124975024974,0.5374280230326296,0.46065259117082535,1.2665333051962315,0.2,7,1,-1
25.688852,0.017114491672218523,0.0,0.9904141104294478,0.0,0.5,6,2,-1
181.891981,0.09090054022988506,0.0,0.0,0.4084638958965029,1.0,6,2,-1
381.341657,0.3809606963036963,0.0,0.9873417721518988,6.486396214034418,0.0,6,0,-1
22.084372,0.014713105929380412,0.0,0.9942726231386025,0.0,0.333333,6,2,-1
1880.817982,0.7520263822471012,0.0,0.0,10.495434814831357,0.0,6,0,-1
11.294184,0.011282901098901099,0.0,0.9935897435897436,0.0,0.5,6,2,-1
14.524779,0.009676734843437708,0.9934640522875817,0.0,0.0,0.0,6,1,-1
1055.087681,0.5272802003998001,0.0,0.0,32.62144385336887,0.0,6,0,-1
3.417407,0.002276753497668221,0.0,0.9828825744608011,0.0,0.0,6,2,-1
33.812837,0.02252687341772152,0.0,0.9931963532453395,0.0,0.25,6,2,-1
486.661842,0.40521385678601163,0.4942891129966103,0.5051845379708192,0.0,0.5,6,2,-1
7.336804,0.0024447864045318225,0.9866666666666667,0.0,0.0,0.0,6,1,-1
101.564003,0.10146254045954047,0.0,0.9976167210848685,0.0,0.5,6,2,-1
53.097361,0.03537465756162558,0.0,0.9982788296041308,0.0,0.666667,6,2,-1
91.639086,0.09154753846153847,0.46742567994939915,0.5294117647058824,0.0,0.25,6,2,-1
62.320028,0.06225777022977023,0.0,0.998003992015968,0.0,1.0,6,2,-1
371.527312,0.2475198614257162,0.0,0.0,1465.407927,0.0,6,0,-1
229.540018,0.2293107072927073,0.0,0.9882352941176471,2.4323389469705203,0.0,6,0,-1
46.814144,0.031188636908727516,0.0,0.995777027027027,0.0,0.666667,6,2,-1
39.552396,0.03951288311688312,0.0,0.994475138121547,0.0,1.0,6,2,-1
735.652303,0.7349173856143856,0.41189171769255556,0.5864969384466645,5.104625108841488,0.0,6,0,-1
20.260716,0.013498145236508993,0.0,0.9910313901345291,0.0,0.5,6,2,-1
108.977282,0.1088684135864136,0.0,0.9985984583041345,0.0,0.75,6,2,-1
163.001629,0.16283879020979022,0.0,0.0,2.311295853140221,0.0,6,0,-1
78.818407,0.0656273164029975,0.0,0.0,0.7958320336767328,0.333333,6,2,-1
728.352548,0.7276249230769231,0.9986401958118031,0.0,3.262490375191842,0.0,6,1,-1
130.838554,0.13070784615384615,0.0,0.9983114953397272,0.0,1.0,6,2,-1
5967.47527,0.6629791434285079,0.0,0.9953607051728137,8.845516509363033,0.0,6,0,-1
40.829749,0.04078896003996004,0.0,0.9912495624781239,0.0,0.25,6,2,-1
5.871712,0.011719984031936127,0.954337899543379,0.0,0.0,0.0,6,1,-1
193.571722,0.048380835291177204,0.9990135440403263,0.0,0.0,0.0,6,1,-1
28.493517,0.028465051948051948,0.0,0.9965767492811174,0.0,0.5,6,2,-1
19.183215,0.01916405094905095,0.0,0.9966777408637874,0.0,0.0,6,2,-1
23.398673,0.023375297702297702,0.0,0.9931224209078404,0.0,0.25,6,2,-1
13.457564,0.026861405189620758,0.0,0.0,0.6827041268136171,0.25,6,2,-1
372.708075,0.3103314529558701,0.9990861320539182,0.0,1.9798832405076108,0.0,6,1,-1
